"Postcode","Netnummer","Wijken","Plaats","Gemeente","Provincie","Breedtegraad (N):","Lengtegraad (E):","Wijk"
"1947","0251","CentrumOranjebuurtOosterwijk en ZwaansmeerMeeresteinde Pijp en WijkerbroekBroekpolder","Beverwijk","Beverwijk","Noord-Holland",52.483962492081,4.6871575132615,NA
"1948","0251","Centrumde Pijp en WijkerbroekBroekpolder","Beverwijk","Beverwijk","Noord-Holland",52.474814224436,4.6783651063914,NA
"1949","0251",NA,"Wijk aan Zee","Beverwijk","Noord-Holland",52.497105189738,4.5910799004831,"Wijk aan Zee"
"1951","0251",NA,"Velsen-Noord","Velsen","Noord-Holland",52.475240793406,4.5964769124661,"Wijk 05 Velsen-Noord"
"1961","0251",NA,"Heemskerk","Heemskerk","Noord-Holland",52.511022453747,4.6709419439395,"Wijk 01 Heemskerk-Dorp"
"1962","0251","Wijk 01 Heemskerk-DorpWijk 05 Poelenburg en OosterzijWijk 06 Noordbroek en De TrompetWijk 07 KerkbeekWijk 08 Assumburg","Heemskerk","Heemskerk","Noord-Holland",52.514480684161,4.6755334737559,NA
"1963","0251",NA,"Heemskerk","Heemskerk","Noord-Holland",52.520519881128,4.6842230400033,"Wijk 06 Noordbroek en De Trompet"
"1964","0251","Wijk 01 Heemskerk-DorpWijk 02 Commandeurs en MarquetteWijk 07 KerkbeekWijk 08 AssumburgWijk 09 Hoogdorp en Waterakkers","Heemskerk","Heemskerk","Noord-Holland",52.50988081978,4.6628773339694,NA
"1965","0251","Wijk 04 Heemskerkerduin en NoorddorpWijk 08 AssumburgWijk 09 Hoogdorp en Waterakkers","Heemskerk","Heemskerk","Noord-Holland",52.502138294564,4.6667543549797,NA
"1966","0251","Oosterwijk en ZwaansmeerWijk 03 Hofland, Oosterwijk en Zuidbroek","Heemskerk","Heemskerk","Noord-Holland",52.496887461214,4.6815102022927,NA
"1967","0251","Wijk 03 Hofland, Oosterwijk en ZuidbroekWijk 06 Noordbroek en De TrompetWijk 08 AssumburgWijk 10 BroekpolderWijk 11 Oostelijk Heemskerk","Heemskerk","Heemskerk","Noord-Holland",52.498929396479,4.698508575671,NA
"1968","0251",NA,"Heemskerk","Heemskerk","Noord-Holland",52.524152867828,4.6601673729395,"Wijk 04 Heemskerkerduin en Noorddorp"
"1969","0251",NA,"Heemskerk","Heemskerk","Noord-Holland",52.516413068976,4.6162543504086,"Wijk 04 Heemskerkerduin en Noorddorp"
"1971","0255","Wijk 01 IJmuiden-NoordWijk 02 IJmuiden-Zuid","IJmuiden","Velsen","Noord-Holland",52.454165566107,4.6231714449026,NA
"1972","0255","Wijk 01 IJmuiden-NoordWijk 02 IJmuiden-ZuidWijk 04 Zee- en Duinwijk","IJmuiden","Velsen","Noord-Holland",52.453073985865,4.6104246982621,NA
"1973","0255","Wijk 01 IJmuiden-NoordWijk 03 IJmuiden-WestWijk 04 Zee- en Duinwijk","IJmuiden","Velsen","Noord-Holland",52.455232584183,4.6017785167649,NA
"1974","0255",NA,"IJmuiden","Velsen","Noord-Holland",52.445081043784,4.5823302092751,"Wijk 04 Zee- en Duinwijk"
"1975","0255",NA,"IJmuiden","Velsen","Noord-Holland",52.470591701647,4.6003349073643,"Wijk 03 IJmuiden-West"
"1976","0255","Wijk 03 IJmuiden-WestWijk 04 Zee- en Duinwijk","IJmuiden","Velsen","Noord-Holland",52.456575274442,4.5526764361856,NA
"1981","0255","Wijk 00 Velsen-Zuid en DriehuisWijk 09 Spaarndammerpolder","Velsen-Zuid","Velsen","Noord-Holland",52.443439296066,4.6771427544224,NA
"1985","0255",NA,"Driehuis NH","Velsen","Noord-Holland",52.446241696213,4.6360602098064,"Wijk 00 Velsen-Zuid en Driehuis"
"1991","023","VondelkwartierWijk 08 Velserbroek","Velserbroek","Velsen","Noord-Holland",52.433273839307,4.6642849147023,NA
"1992","023",NA,"Velserbroek","Velsen","Noord-Holland",52.428248500409,4.667597713137,"Wijk 08 Velserbroek"
"2011","023",NA,"Haarlem","Haarlem","Noord-Holland",52.382585082068,4.6367366030638,"Oude Stad"
"2012","023",NA,"Haarlem","Haarlem","Noord-Holland",52.368607862006,4.6276671410213,"Haarlemmerhoutkwartier"
"2013","023",NA,"Haarlem","Haarlem","Noord-Holland",52.383045863072,4.624582205516,"Zijlwegkwartier"
"2014","023","Wijk 01 OverveenHoutvaartkwartier","Haarlem","Haarlem","Noord-Holland",52.373696264167,4.614576903119,NA
"2015","023",NA,"Haarlem","Haarlem","Noord-Holland",52.380104862457,4.6088797511776,"Duinwijk"
"2021","023","TransvaalwijkIndischewijkTer Kleefkwartier","Haarlem","Haarlem","Noord-Holland",52.392079362733,4.6435498917306,NA
"2022","023","Waarder- en VeerpolderIndischewijk","Haarlem","Haarlem","Noord-Holland",52.403419261349,4.6534257507338,NA
"2023","023",NA,"Haarlem","Haarlem","Noord-Holland",52.396012676178,4.6327389838565,"Ter Kleefkwartier"
"2024","023",NA,"Haarlem","Haarlem","Noord-Holland",52.407052280204,4.6388307770444,"Te Zaanenkwartier"
"2025","023","VogelenwijkDelftwijkVondelkwartier","Haarlem","Haarlem","Noord-Holland",52.413759679375,4.6498991593184,NA
"2026","023","VogelenwijkVondelkwartier","Haarlem","Haarlem","Noord-Holland",52.419950722923,4.658274601091,NA
"2031","023",NA,"Haarlem","Haarlem","Noord-Holland",52.392577241841,4.6633511955458,"Waarder- en Veerpolder"
"2032","023",NA,"Haarlem","Haarlem","Noord-Holland",52.37865601663,4.652740929968,"Amsterdamsewijk"
"2033","023","SlachthuiswijkParkwijk","Haarlem","Haarlem","Noord-Holland",52.376106732966,4.6639362065147,NA
"2034","023","SlachthuiswijkEuropawijkMolenwijk","Haarlem","Haarlem","Noord-Holland",52.356124200711,4.6431517794531,NA
"2035","023","EuropawijkBoerhaavewijk","Haarlem","Haarlem","Noord-Holland",52.365958630649,4.65977439964,NA
"2036","023",NA,"Haarlem","Haarlem","Noord-Holland",52.349365270666,4.6516592002824,"Molenwijk"
"2037","023","MolenwijkMeerwijk","Haarlem","Haarlem","Noord-Holland",52.356283922508,4.6658140354259,NA
"2041","023","Zandvoort NoordZandvoort Zuid","Zandvoort","Zandvoort","Noord-Holland",52.387233295876,4.5379725540882,NA
"2042","023","Zandvoort ZuidBuitengebied","Zandvoort","Zandvoort","Noord-Holland",52.355235968089,4.5184917109129,NA
"2051","023","Wijk 00 BloemendaalWijk 01 OverveenDuinwijk","Overveen","Bloemendaal","Noord-Holland",52.407279635957,4.571533933757,NA
"2061","023","Wijk 00 BloemendaalWijk 01 Overveen","Bloemendaal","Bloemendaal","Noord-Holland",52.414366759752,4.6081973742062,NA
"2063","023",NA,"Spaarndam gem. Haarlem","Haarlem","Noord-Holland",52.414052716502,4.6717967198897,"Spaarndam"
"2064","023",NA,"Spaarndam","Haarlemmermeer","Noord-Holland",52.411601759023,4.7033646538252,"Wijk 00"
"2065","023",NA,"Haarlemmerliede","Haarlemmermeer","Noord-Holland",52.388901586641,4.6943469732083,"Wijk 00"
"2071","023",NA,"Santpoort-Noord","Velsen","Noord-Holland",52.43561473301,4.6245034520438,"Wijk 06 Santpoort-Noord"
"2082","023",NA,"Santpoort-Zuid","Velsen","Noord-Holland",52.420778865789,4.632491047972,"Wijk 07 Santpoort-Zuid"
"2111","023","Wijk 01 OverveenWijk 02 Aerdenhout","Aerdenhout","Bloemendaal","Noord-Holland",52.359812815355,4.5889780051708,NA
"2114","023","Wijk 02 AerdenhoutWijk 03 VogelenzangWijk 02 Heemstede west van de spoorbaan","Vogelenzang","Bloemendaal","Noord-Holland",52.335952760434,4.5547852901304,NA
"2116","023",NA,"Bentveld","Zandvoort","Noord-Holland",52.368679604038,4.5714787668452,"Bentveld"
"2121","023",NA,"Bennebroek","Bloemendaal","Noord-Holland",52.32081215634,4.5991172809659,"Wijk 04 Bennebroek"
"2130",NA,NA,"Hoofddorp","Haarlemmermeer","Noord-Holland",52.313170904004,4.6938370393791,NA
"2131","023",NA,"Hoofddorp","Haarlemmermeer","Noord-Holland",52.322549952769,4.6894455721433,"Hoofddorp"
"2132","023",NA,"Hoofddorp","Haarlemmermeer","Noord-Holland",52.296021121459,4.7075337660551,"Hoofddorp"
"2133","023",NA,"Hoofddorp","Haarlemmermeer","Noord-Holland",52.306298511818,4.6618000783948,"Hoofddorp"
"2134","023",NA,"Hoofddorp","Haarlemmermeer","Noord-Holland",52.311047977048,4.6439207469319,"Hoofddorp"
"2135","023",NA,"Hoofddorp","Haarlemmermeer","Noord-Holland",52.296729323686,4.6619361500816,"Hoofddorp"
"2136","023",NA,"Zwaanshoek","Haarlemmermeer","Noord-Holland",52.315663115169,4.6234194440088,"Zwaanshoek"
"2141","023",NA,"Vijfhuizen","Haarlemmermeer","Noord-Holland",52.357644194881,4.6893620699744,"Vijfhuizen"
"2142","023",NA,"Cruquius","Haarlemmermeer","Noord-Holland",52.333919942775,4.6474784379321,"Cruquius"
"2143","023",NA,"Boesingheliede","Haarlemmermeer","Noord-Holland",52.354322359293,4.7205733869271,"Lijnden / Boesingheliede"
"2144","0252",NA,"Beinsdorp","Haarlemmermeer","Noord-Holland",52.288074418272,4.6000656116126,"Beinsdorp"
"2151","0252",NA,"Nieuw-Vennep","Haarlemmermeer","Noord-Holland",52.2635306729,4.6052996634967,"Nieuw-Vennep"
"2152","0252",NA,"Nieuw-Vennep","Haarlemmermeer","Noord-Holland",52.282852856318,4.6315249083588,"Nieuw-Vennep"
"2153","0252",NA,"Nieuw-Vennep","Haarlemmermeer","Noord-Holland",52.254639311263,4.6492152203712,"Nieuw-Vennep"
"2154","0172","RijsenhoutBurgerveen / Leimuiderbrug / Weteringbrug","Burgerveen","Haarlemmermeer","Noord-Holland",52.241913303356,4.6758663155806,NA
"2155","0172",NA,"Leimuiderbrug","Haarlemmermeer","Noord-Holland",52.23489039515,4.6650174398961,"Burgerveen / Leimuiderbrug / Weteringbrug"
"2156","071",NA,"Weteringbrug","Haarlemmermeer","Noord-Holland",52.225614288819,4.6437905098617,"Burgerveen / Leimuiderbrug / Weteringbrug"
"2157","0252",NA,"Abbenes","Haarlemmermeer","Noord-Holland",52.228598674271,4.5971425505669,"Abbenes / Buitenkaag"
"2158","0252",NA,"Buitenkaag","Haarlemmermeer","Noord-Holland",52.22441281633,4.5633169216948,"Abbenes / Buitenkaag"
"2159","0252",NA,"Kaag","Kaag en Braassem","Zuid-Holland",52.213673845386,4.5722314856478,"Wijk 01 Overig Alkemade"
"2161","0252","Wijk 01 De LoostersWijk 02 HalfwegWijk 03 Meer en DuinWijk 04 De BlinkerdWijk 06 OranjewijkWijk 07 ZeeheldenwijkWijk 08 BloemenwijkWijk 09 CentrumWijk 10 BerkhoutWijk 11 Van RijckevorselWijk 15 DeverWijk 17 VrouwenpolderWijk 18 Lisse RondWijk 19 De EngelWijk 20 Ter BeekWijk 21 Roovers BroekWijk 01 Voorhout","Lisse","Lisse","Zuid-Holland",52.255616914285,4.5437435866222,NA
"2162","0252","Wijk 12 ComponistenwijkWijk 13 SchilderswijkWijk 14 VogelwijkWijk 16 GeestwaterWijk 17 VrouwenpolderWijk 18 Lisse Rond","Lisse","Lisse","Zuid-Holland",52.246275546836,4.5587045713134,NA
"2163","0252","Wijk 01 De LoostersWijk 03 Meer en DuinWijk 04 De BlinkerdWijk 05 Meerenburgh","Lisse","Lisse","Zuid-Holland",52.268105762994,4.5605034696252,NA
"2165","0252",NA,"Lisserbroek","Haarlemmermeer","Noord-Holland",52.253056792079,4.5782004410931,"Lisserbroek"
"2171","0252","Wijk 00 SassenheimWijk 02 Warmond","Sassenheim","Teylingen","Zuid-Holland",52.21689371106,4.5056607969941,NA
"2172","0252",NA,"Sassenheim","Teylingen","Zuid-Holland",52.222198967809,4.5345646145304,"Wijk 00 Sassenheim"
"2181","0252","CentrumNoordBuitengebied","Hillegom","Hillegom","Zuid-Holland",52.302858220489,4.5930510646445,NA
"2182","0252","CentrumNoordElsbroekBuitengebied","Hillegom","Hillegom","Zuid-Holland",52.293903398898,4.5690931559461,NA
"2191","0252",NA,"De Zilk","Noordwijk","Zuid-Holland",52.305940431151,4.5365462744637,"Wijk 00"
"2201","071",NA,"Noordwijk","Noordwijk","Zuid-Holland",52.225006061138,4.4406388404559,"Wijk 00 Noordwijk-Binnen"
"2202","071","Wijk 00 Noordwijk-BinnenWijk 01 Noordwijk Aan Zee","Noordwijk","Noordwijk","Zuid-Holland",52.245540712649,4.4256647864686,NA
"2203","071",NA,"Noordwijk","Noordwijk","Zuid-Holland",52.236630947923,4.4601352911228,"Wijk 00 Noordwijk-Binnen"
"2204","071",NA,"Noordwijk","Noordwijk","Zuid-Holland",52.294382687395,4.4798035453862,"Wijk 01 Noordwijk Aan Zee"
"2211","0252",NA,"Noordwijkerhout","Noordwijk","Zuid-Holland",52.263329652562,4.4965824496115,"Wijk 00"
"2215","0252",NA,"Voorhout","Teylingen","Zuid-Holland",52.22900812668,4.4941839834405,"Wijk 01 Voorhout"
"2221","071","Katwijk NoordLandelijk gebied Katwijk","Katwijk","Katwijk","Zuid-Holland",52.21023747249,4.418901100226,NA
"2222","071",NA,"Katwijk","Katwijk","Zuid-Holland",52.202562087997,4.4338296579917,"'t Heen"
"2223","071","Katwijk aan den RijnLandelijk gebied Katwijk","Katwijk","Katwijk","Zuid-Holland",52.182119143059,4.4117774974434,NA
"2224","071","Katwijk aan den RijnKatwijk aan ZeeLandelijk gebied Katwijk","Katwijk","Katwijk","Zuid-Holland",52.192295942048,4.407303570147,NA
"2225","071","Katwijk aan ZeeLandelijk gebied Katwijk","Katwijk","Katwijk","Zuid-Holland",52.201923251378,4.3859363108778,NA
"2231","071",NA,"Rijnsburg","Katwijk","Zuid-Holland",52.197873276545,4.4488771245697,"Rijnsburg"
"2235","071",NA,"Valkenburg","Katwijk","Zuid-Holland",52.17020896912,4.4314366575038,"Valkenburg"
"2241","070",NA,"Wassenaar","Wassenaar","Zuid-Holland",52.152915322582,4.4157567443634,"Wijk 01 Noordoostelijk deel der gemeente"
"2242","070","Wijk 00 Zuidwestelijk deel der gemeenteWijk 01 Noordoostelijk deel der gemeente","Wassenaar","Wassenaar","Zuid-Holland",52.157478847567,4.3610173297239,NA
"2243","070",NA,"Wassenaar","Wassenaar","Zuid-Holland",52.131221669032,4.3598804141668,"Wijk 00 Zuidwestelijk deel der gemeente"
"2244","070",NA,"Wassenaar","Wassenaar","Zuid-Holland",52.110653949841,4.3464228942231,"Wijk 00 Zuidwestelijk deel der gemeente"
"2245","070","Wijk 00 Zuidwestelijk deel der gemeenteWijk 01 Noordoostelijk deel der gemeente","Wassenaar","Wassenaar","Zuid-Holland",52.121372189691,4.3989852577506,NA
"2251","071",NA,"Voorschoten","Voorschoten","Zuid-Holland",52.118665476414,4.4455385267669,"Wijk 00"
"2252","071",NA,"Voorschoten","Voorschoten","Zuid-Holland",52.115833013101,4.4213873301845,"Wijk 00"
"2253","071",NA,"Voorschoten","Voorschoten","Zuid-Holland",52.139345950559,4.4536681868521,"Wijk 00"
"2254","071",NA,"Voorschoten","Voorschoten","Zuid-Holland",52.128273302407,4.4291297944779,"Wijk 00"
"2266","070","Wijk 04 StompwijkWijk 05 Leidschendam-Centrum","Leidschendam","Leidschendam-Voorburg","Zuid-Holland",52.092911612012,4.4470351258191,NA
"2311","071","Binnenstad-ZuidBos- en Gasthuisdistrict","Leiden","Leiden","Zuid-Holland",52.156178791575,4.4875835541253,NA
"2312","071","Binnenstad-NoordStationsdistrictMorsdistrict","Leiden","Leiden","Zuid-Holland",52.161479026951,4.492301544845,NA
"2313","071",NA,"Leiden","Leiden","Zuid-Holland",52.150858480819,4.4997110191773,"Roodenburgerdistrict"
"2314","071",NA,"Leiden","Leiden","Zuid-Holland",52.14973799434,4.5139449789339,"Roodenburgerdistrict"
"2315","071","Binnenstad-NoordLeiden-Noord","Leiden","Leiden","Zuid-Holland",52.163225968417,4.5103961968522,NA
"2316","071","StationsdistrictLeiden-Noord","Leiden","Leiden","Zuid-Holland",52.168563514529,4.4967194109132,NA
"2317","071",NA,"Leiden","Leiden","Zuid-Holland",52.17656453995,4.5099174884681,"Merenwijkdistrict"
"2318","071",NA,"Leiden","Leiden","Zuid-Holland",52.180293005213,4.5017803255795,"Merenwijkdistrict"
"2321","071","RoodenburgerdistrictBos- en Gasthuisdistrict","Leiden","Leiden","Zuid-Holland",52.148075079721,4.4816906271763,NA
"2322","071","RoodenburgerdistrictBos- en Gasthuisdistrict","Leiden","Leiden","Zuid-Holland",52.138563777706,4.4972835007315,NA
"2323","071",NA,"Leiden","Leiden","Zuid-Holland",52.130837382695,4.4783112994184,"Bos- en Gasthuisdistrict"
"2324","071",NA,"Leiden","Leiden","Zuid-Holland",52.143963512295,4.4717948437405,"Bos- en Gasthuisdistrict"
"2331","071","Bos- en GasthuisdistrictStevenshofdistrict","Leiden","Leiden","Zuid-Holland",52.150769367656,4.4484171358717,NA
"2332","071",NA,"Leiden","Leiden","Zuid-Holland",52.159876921401,4.461948878903,"Morsdistrict"
"2333","071",NA,"Leiden","Leiden","Zuid-Holland",52.16820641922,4.4684709992588,"Boerhaavedistrict"
"2334","071",NA,"Leiden","Leiden","Zuid-Holland",52.17424744536,4.482606972846,"Boerhaavedistrict"
"2341","071",NA,"Oegstgeest","Oegstgeest","Zuid-Holland",52.18138075847,4.4736865433015,"Wijk 00 Oegstgeest"
"2342","071",NA,"Oegstgeest","Oegstgeest","Zuid-Holland",52.17440696643,4.4550696068389,"Wijk 00 Oegstgeest"
"2343","071",NA,"Oegstgeest","Oegstgeest","Zuid-Holland",52.19465619431,4.4772798256438,"Wijk 00 Oegstgeest"
"2351","071","Wijk 00Wijk 01Zoeterwoude-Rijndijk","Leiderdorp","Leiderdorp","Zuid-Holland",52.147513198456,4.5506455045198,NA
"2352","071","Wijk 00Wijk 01","Leiderdorp","Leiderdorp","Zuid-Holland",52.166396305772,4.524725954917,NA
"2353","071","Wijk 00Wijk 01Wijk 02","Leiderdorp","Leiderdorp","Zuid-Holland",52.165692595948,4.5383063422999,NA
"2355","071",NA,"Hoogmade","Kaag en Braassem","Zuid-Holland",52.165394169074,4.582142980413,"Wijk 02 Woubrugge"
"2361","071",NA,"Warmond","Teylingen","Zuid-Holland",52.201608443788,4.5207162589182,"Wijk 02 Warmond"
"2362","071",NA,"Warmond","Teylingen","Zuid-Holland",52.193059885711,4.5398563385001,"Wijk 02 Warmond"
"2371","071","Wijk 00 RoelofarendsveenWijk 01 Overig Alkemade","Roelofarendsveen","Kaag en Braassem","Zuid-Holland",52.193410175054,4.6255975739565,NA
"2374","071","Wijk 02 WarmondWijk 01 Overig Alkemade","Oud Ade","Kaag en Braassem","Zuid-Holland",52.184713295056,4.5593903513963,NA
"2375","071",NA,"Rijpwetering","Kaag en Braassem","Zuid-Holland",52.194853528682,4.589855034466,"Wijk 01 Overig Alkemade"
"2376","071","Wijk 00 RoelofarendsveenWijk 01 Overig Alkemade","Nieuwe Wetering","Kaag en Braassem","Zuid-Holland",52.207225132293,4.61186199411,NA
"2377","071",NA,"Oude Wetering","Kaag en Braassem","Zuid-Holland",52.211398823509,4.6420145411767,"Wijk 00 Roelofarendsveen"
"2381","071","Zoeterwoude-DorpWesteindeZuidbuurtWeipoortVerspreide huizen","Zoeterwoude","Zoeterwoude","Zuid-Holland",52.114168253001,4.5075654101828,NA
"2382","071","Verspreide huizenZoeterwoude-Rijndijk","Zoeterwoude","Zoeterwoude","Zuid-Holland",52.136682418978,4.5283827360353,NA
"2391","0172",NA,"Hazerswoude-Dorp","Alphen aan den Rijn","Zuid-Holland",52.09951392971,4.5900003429598,"Hazerswoude-Dorp"
"2394","071",NA,"Hazerswoude-Rijndijk","Alphen aan den Rijn","Zuid-Holland",52.123789179306,4.5954822882288,"Hazerswoude-Rijndijk"
"2396","071",NA,"Koudekerk aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.141270399183,4.5939124705521,"Koudekerk aan den Rijn"
"2401","0172",NA,"Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.151131705528,4.6375590132509,"Oudshoorn"
"2402","0172","RidderveldLage Zijde","Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.154555982002,4.6745050486501,NA
"2403","0172","RidderveldZegersloot","Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.146927530322,4.6901736410327,NA
"2404","0172","HoornHoge ZijdeHazerswoude-Dorp","Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.134749926707,4.6419051351561,NA
"2405","0172","Hoge ZijdeKerk en Zanen","Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.122844232138,4.6631592417451,NA
"2406","0172","OudshoornLage Zijde","Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.131426006167,4.6752269151456,NA
"2407","0172",NA,"Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.109518859018,4.6914674450764,"Steekterpolder"
"2408","0172",NA,"Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.120084296459,4.646886703788,"Kerk en Zanen"
"2409","0172","RietveldHazerswoude-Dorp","Alphen aan den Rijn","Alphen aan den Rijn","Zuid-Holland",52.105622125771,4.6481978936149,NA
"2421","0172","Wijk 00Wijk 08 Zegveld","Nieuwkoop","Nieuwkoop","Zuid-Holland",52.144227272921,4.7813995182311,NA
"2431","0172","Wijk 00Wijk 02 Zevenhoven","Noorden","Nieuwkoop","Zuid-Holland",52.162983797948,4.8284733538773,NA
"2432","0172",NA,"Noorden","Nieuwkoop","Zuid-Holland",52.171449888543,4.854289163939,"Wijk 02 Zevenhoven"
"2435","0172","Wijk 01 NieuwveenWijk 02 Zevenhovende Hoef","Zevenhoven","Nieuwkoop","Zuid-Holland",52.185913673436,4.8019745703344,NA
"2441","0172","Wijk 95 VeenweidegebiedWijk 01 Nieuwveen","Nieuwveen","Nieuwkoop","Zuid-Holland",52.20494149342,4.7649824917391,NA
"2445","0172",NA,"Aarlanderveen","Alphen aan den Rijn","Zuid-Holland",52.133808760984,4.7272921009084,"Aarlanderveen"
"2451","0172","Wijk 00 RoelofarendsveenWijk 03 RijnsaterwoudeWijk 04 Leimuiden","Leimuiden","Kaag en Braassem","Zuid-Holland",52.218575653456,4.691397230724,NA
"2461","0172",NA,"Ter Aar","Nieuwkoop","Zuid-Holland",52.178102992249,4.718974159754,"Wijk 03 Ter Aar"
"2465","0172",NA,"Rijnsaterwoude","Kaag en Braassem","Zuid-Holland",52.198407925335,4.6709511179629,"Wijk 03 Rijnsaterwoude"
"2471","0172",NA,"Zwammerdam","Alphen aan den Rijn","Zuid-Holland",52.106295346372,4.7251246493179,"Zwammerdam"
"2481","0172",NA,"Woubrugge","Kaag en Braassem","Zuid-Holland",52.172785556539,4.6440753556569,"Wijk 02 Woubrugge"
"2597","070","Wijk 01 OostduinenWijk 02 Belgisch ParkWijk 03 Westbroekpark en DuttendelWijk 04 BenoordenhoutWijk 00 Zuidwestelijk deel der gemeente","Den Haag","'s-Gravenhage","Zuid-Holland",52.110662976988,4.3172008625506,NA
"2731","079",NA,"Benthuizen","Alphen aan den Rijn","Zuid-Holland",52.078897242255,4.5627710099615,"Benthuizen"
"2735","079",NA,"Gelderswoude","Zoeterwoude","Zuid-Holland",52.091410207143,4.5279788577891,"Gelderswoude"
"2742","0182","Wijk 01Wijk 02","Waddinxveen","Waddinxveen","Zuid-Holland",52.044235227131,4.6253468017051,NA
"2751","079",NA,"Moerkapelle","Zuidplas","Zuid-Holland",52.051191185943,4.586696626894,"Moerkapelle wijk 01"
"2752","079",NA,"Moerkapelle","Zuidplas","Zuid-Holland",52.033196763159,4.5828593481857,"Moerkapelle wijk 01"
"2761","0180",NA,"Zevenhuizen","Zuidplas","Zuid-Holland",52.007022185315,4.5830720864894,"Zevenhuizen wijk 02"
"2771","0172",NA,"Boskoop","Alphen aan den Rijn","Zuid-Holland",52.081007096671,4.6706592618557,"Boskoop"
